Time,U,V,W
25.38375,0.067003941,-0.086415815,-0.26004153
25.38475,0.063030362,-0.083496641,-0.2585086
25.38575,0.059158681,-0.08057497,-0.25678032
25.38675,0.055393877,-0.07764753,-0.25487408
25.38775,0.05173394,-0.074712947,-0.25280703
25.38875,0.048171511,-0.071775838,-0.25060053
25.38975,0.044706789,-0.068837638,-0.248278
25.39075,0.041327221,-0.065900595,-0.24585346
25.39175,0.038023706,-0.062966898,-0.24335243
25.39275,0.034797191,-0.060031377,-0.24078753
25.39375,0.031622147,-0.057101597,-0.23818105
25.39475,0.028491376,-0.054175844,-0.23553965
25.39575,0.025403372,-0.051245874,-0.23286252
25.39675,0.022345353,-0.048324193,-0.23015933
25.39775,0.019314277,-0.045397939,-0.22744553
25.39875,0.016321477,-0.042473342,-0.22473165
25.39975,0.013323338,-0.039564546,-0.22202012
25.40075,0.010305226,-0.036666487,-0.21931253
25.40175,0.0073060899,-0.033779112,-0.21662047
25.40275,0.0043017548,-0.030881797,-0.21394399
25.40375,0.0012679795,-0.027984829,-0.21128335
25.40475,-0.0018114097,-0.025118526,-0.20863637
25.40575,-0.0049260383,-0.02227988,-0.20600519
25.40675,-0.0080551654,-0.019471014,-0.20339518
25.40775,-0.011144736,-0.016715182,-0.20080728
25.40875,-0.01429382,-0.013963281,-0.19824248
25.40975,-0.017473907,-0.011264075,-0.19569374
25.41075,-0.020713241,-0.0085532139,-0.19316035
25.41175,-0.023977646,-0.0058292019,-0.1906421
25.41275,-0.027236509,-0.0030556914,-0.18812753
25.41375,-0.030438507,-0.00024637763,-0.18556911
25.41475,-0.03356178,0.0024981845,-0.18294445
25.41575,-0.036610245,0.0052331906,-0.18023104
25.41675,-0.039582077,0.0079698325,-0.17744394
25.41775,-0.042483906,0.010643468,-0.17457918
25.41875,-0.045320232,0.01328799,-0.17164326
25.41975,-0.048092504,0.015896452,-0.1686296
25.42075,-0.050811039,0.018468202,-0.1655373
25.42175,-0.053531254,0.020984591,-0.16241821
25.42275,-0.056274633,0.023448013,-0.15929858
25.42375,-0.059036924,0.02587617,-0.15619095
25.42475,-0.06181558,0.028275476,-0.15309591
25.42575,-0.064614041,0.030578453,-0.15001502
25.42675,-0.067427755,0.032836785,-0.14696418
25.42775,-0.070263714,0.035051414,-0.14394136
25.42875,-0.073138432,0.037218804,-0.1409514
25.42975,-0.076028246,0.03935132,-0.1380005
25.43075,-0.078930964,0.041440839,-0.13509077
25.43175,-0.081833013,0.043468473,-0.13222617
25.43275,-0.084753153,0.045456411,-0.12940861
25.43375,-0.087698163,0.047392346,-0.12663675
25.43475,-0.090660052,0.049279615,-0.12391187
25.43575,-0.093619629,0.051135632,-0.12125475
25.43675,-0.096580453,0.052966312,-0.11866155
25.43775,-0.099558123,0.054736704,-0.11613186
25.43875,-0.10255192,0.056433234,-0.11366547
25.43975,-0.10556495,0.0580567,-0.11126453
25.44075,-0.10860822,0.059596613,-0.10892801
25.44175,-0.11165022,0.061062627,-0.10666587
25.44275,-0.11466828,0.062459423,-0.1044809
25.44375,-0.11767027,0.063788299,-0.10237959
25.44475,-0.12067603,0.065044757,-0.10035329
25.44575,-0.12368433,0.066235569,-0.098403339
25.44675,-0.12669349,0.067364411,-0.096527092
25.44775,-0.12969929,0.06843023,-0.094727479
25.44875,-0.13269515,0.069438288,-0.093001787
25.44975,-0.13567603,0.070392743,-0.09135232
25.45075,-0.13864724,0.071301114,-0.089768713
25.45175,-0.14159734,0.072167604,-0.088251173
25.45275,-0.14452209,0.07296736,-0.086805033
25.45375,-0.14739516,0.073707168,-0.085422557
25.45475,-0.15020662,0.074401858,-0.084100542
25.45575,-0.15296125,0.075066026,-0.082836253
25.45675,-0.15562923,0.075687085,-0.081624947
25.45775,-0.15820156,0.076276661,-0.080463113
25.45875,-0.16066592,0.076851987,-0.07935076
25.45975,-0.16301184,0.077418673,-0.078284032
25.46075,-0.16523681,0.077982593,-0.07726059
25.46175,-0.1673132,0.078545038,-0.076274504
25.46275,-0.16924887,0.079092177,-0.075300003
25.46375,-0.17105294,0.079616054,-0.074312508
25.46475,-0.17271879,0.080127661,-0.073303553
25.46575,-0.17423358,0.080627914,-0.072280284
25.46675,-0.17558316,0.081141563,-0.071243076
25.46775,-0.17675445,0.081705383,-0.070203834
25.46875,-0.17774851,0.082335727,-0.069163595
25.46975,-0.1785666,0.083042191,-0.068128537
25.47075,-0.17921264,0.083831987,-0.067112555
25.47175,-0.17969479,0.084719299,-0.066126823
25.47275,-0.18001158,0.085709612,-0.065181481
25.47375,-0.180163,0.086789753,-0.064287582
25.47475,-0.18014744,0.087961325,-0.063455322
25.47575,-0.17998312,0.089233521,-0.062694216
25.47675,-0.17968836,0.09060116,-0.062021523
25.47775,-0.17925906,0.09205936,-0.061450648
25.47875,-0.17870053,0.093614166,-0.060994885
25.47975,-0.17801818,0.095266669,-0.060664252
25.48075,-0.17721675,0.097002449,-0.060473215
25.48175,-0.17629185,0.098843448,-0.060426544
25.48275,-0.17524373,0.10076691,-0.060527929
25.48375,-0.17411565,0.10276073,-0.060753511
25.48475,-0.1729041,0.10480244,-0.061109062
25.48575,-0.17160325,0.10688791,-0.061595482
25.48675,-0.1702269,0.10901397,-0.062212185
25.48775,-0.16878239,0.11117668,-0.062958503
25.48875,-0.1672752,0.11336765,-0.063846712
25.48975,-0.16570092,0.1155895,-0.064876636
25.49075,-0.16406592,0.11784623,-0.066043339
25.49175,-0.16237023,0.12013918,-0.067344571
25.49275,-0.16064641,0.12245969,-0.068777645
25.49375,-0.15889352,0.12482567,-0.070337026
25.49475,-0.15710619,0.12722417,-0.072015965
25.49575,-0.1553133,0.12964904,-0.073810321
25.49675,-0.15349114,0.13209562,-0.075714095
25.49775,-0.15164977,0.13455857,-0.077722822
25.49875,-0.14978901,0.13704898,-0.079825488
25.49975,-0.14792051,0.13957274,-0.082012855
25.50075,-0.14605513,0.14212409,-0.08427625
25.50175,-0.1441924,0.14470772,-0.086610138
25.50275,-0.14234764,0.14732236,-0.088997431
25.50375,-0.14051453,0.14996743,-0.091432412
25.50475,-0.13868762,0.15263969,-0.093907648
25.50575,-0.13686453,0.1553433,-0.096409678
25.50675,-0.13508942,0.15808325,-0.098929639
25.50775,-0.13335868,0.16085868,-0.10146051
25.50875,-0.13168847,0.16367637,-0.10399277
25.50975,-0.13008722,0.16653389,-0.10651978
25.51075,-0.12855793,0.16943766,-0.1090278
25.51175,-0.12710121,0.17238421,-0.11150816
25.51275,-0.12574426,0.17537294,-0.11394523
25.51375,-0.1244816,0.17841786,-0.11633258
25.51475,-0.12332716,0.18151834,-0.11866657
25.51575,-0.12227967,0.18468837,-0.12093772
25.51675,-0.12137124,0.18792258,-0.12314412
25.51775,-0.12060333,0.19122729,-0.12527522
25.51875,-0.11998829,0.19460722,-0.12732289
25.51975,-0.11953328,0.19805425,-0.12928086
25.52075,-0.11924619,0.20158343,-0.13114427
25.52175,-0.11913765,0.20520424,-0.13289973
25.52275,-0.11921239,0.2089156,-0.13453889
25.52375,-0.11946763,0.21272909,-0.13605893
25.52475,-0.11989963,0.21663348,-0.13743825
25.52575,-0.12050502,0.22065847,-0.13870913
25.52675,-0.12128186,0.22480378,-0.13985257
25.52775,-0.12222732,0.22905306,-0.14085064
25.52875,-0.12332981,0.23345305,-0.14171505
25.52975,-0.12457502,0.23801525,-0.14243821
25.53075,-0.125959,0.24274936,-0.14302696
25.53175,-0.12746866,0.24766577,-0.14346575
25.53275,-0.12908609,0.25278355,-0.14374871
25.53375,-0.13080118,0.25811124,-0.14387002
25.53475,-0.13259892,0.26366762,-0.14382274
25.53575,-0.13444628,0.26946523,-0.14361478
25.53675,-0.13633537,0.27550607,-0.14323738
25.53775,-0.13827214,0.28179463,-0.14268937
25.53875,-0.14024148,0.28834424,-0.14196742
25.53975,-0.14221279,0.29515157,-0.14107826
25.54075,-0.14421514,0.30221577,-0.14001107
25.54175,-0.14624574,0.30952791,-0.13876351
25.54275,-0.14831114,0.31709105,-0.13732975
25.54375,-0.15042048,0.32490061,-0.13570966
25.54475,-0.15259275,0.33294166,-0.13389486
25.54575,-0.1548407,0.34119851,-0.1318729
25.54675,-0.15719354,0.34966934,-0.12963779
25.54775,-0.15967712,0.35832283,-0.12718239
25.54875,-0.16230516,0.36713705,-0.12451457
25.54975,-0.16511237,0.3760862,-0.12161373
25.55075,-0.16812346,0.38512881,-0.1184639
25.55175,-0.17135665,0.39423513,-0.11504988
25.55275,-0.17482152,0.40336658,-0.11135287
25.55375,-0.17851933,0.41249559,-0.1073583
25.55475,-0.18244929,0.42160217,-0.10309025
25.55575,-0.1865909,0.43065444,-0.098525218
25.55675,-0.19091385,0.43962109,-0.093655814
25.55775,-0.19536541,0.4484723,-0.088482009
25.55875,-0.19991192,0.45717566,-0.083000624
25.55975,-0.20450171,0.4657053,-0.077216587
25.56075,-0.20907902,0.47403226,-0.07113963
25.56175,-0.21358235,0.48215267,-0.064782295
25.56275,-0.21794295,0.48995367,-0.058269211
25.56375,-0.22211289,0.49736945,-0.051655209
25.56475,-0.2260592,0.50445374,-0.044958602
25.56575,-0.22972724,0.51121121,-0.038174256
25.56675,-0.23307645,0.51765197,-0.031304318
25.56775,-0.2361014,0.52391027,-0.024348959
25.56875,-0.23881121,0.52993095,-0.017275097
25.56975,-0.24123962,0.535697,-0.01006653
25.57075,-0.24338892,0.54128527,-0.0026890864
25.57175,-0.24527976,0.54673574,0.0048551863
25.57275,-0.24697422,0.55204507,0.012522077
25.57375,-0.24850058,0.55716681,0.020267819
25.57475,-0.24987448,0.56207026,0.028027375
25.57575,-0.25112212,0.56674194,0.035727644
25.57675,-0.25227619,0.57117771,0.043310545
25.57775,-0.25334505,0.57540615,0.050682093
25.57875,-0.25431408,0.57939163,0.05779704
25.57975,-0.25515186,0.58311906,0.064585389
25.58075,-0.25582457,0.58658943,0.070987443
25.58175,-0.25629886,0.58977885,0.076941877
25.58275,-0.25655074,0.59267702,0.082403056
25.58375,-0.25655257,0.59540032,0.087344195
25.58475,-0.25628664,0.59793819,0.091779863
25.58575,-0.25575462,0.60025508,0.095761588
25.58675,-0.2549555,0.60234368,0.099340824
25.58775,-0.25392301,0.60420226,0.10256124
25.58875,-0.252705,0.6058192,0.10545788
25.58975,-0.25133271,0.60718608,0.10804186
25.59075,-0.24985081,0.60822716,0.11029777
25.59175,-0.24823537,0.60896456,0.11216799
25.59275,-0.24654908,0.60936331,0.11357787
25.59375,-0.24482042,0.6093984,0.11442668
25.59475,-0.24306261,0.60907789,0.11458593
25.59575,-0.24128044,0.60838715,0.11390882
25.59675,-0.23943222,0.6075547,0.11200139
25.59775,-0.23751754,0.60641098,0.10895547
25.59875,-0.23544479,0.60473445,0.10483614
25.59975,-0.23317584,0.60266985,0.099449464
25.60075,-0.23066368,0.60029908,0.092694395
25.60175,-0.22783928,0.59767526,0.084537707
25.60275,-0.22469253,0.59480959,0.07501872
25.60375,-0.22119878,0.59167913,0.064205357
25.60475,-0.21731466,0.58832186,0.052178396
25.60575,-0.21298356,0.58480288,0.039039207
25.60675,-0.20816136,0.58116178,0.024849617
25.60775,-0.20283762,0.57749675,0.0096822051
25.60875,-0.19692976,0.57378381,-0.0064394889
25.60975,-0.19040151,0.5700245,-0.023479658
25.61075,-0.18323127,0.56634599,-0.041519782
25.61175,-0.17544122,0.56277458,-0.060627857
25.61275,-0.16710994,0.55936081,-0.080686309
25.61375,-0.15830371,0.55607103,-0.10139634
25.61475,-0.14880399,0.55267371,-0.12364652
25.61575,-0.13869236,0.54918402,-0.1475278
25.61675,-0.12871488,0.54603711,-0.17097681
25.61775,-0.11961837,0.54377116,-0.19217181
25.61875,-0.11215714,0.54279716,-0.20916672
25.61975,-0.10716524,0.54344874,-0.21971719
25.62075,-0.10393633,0.54521003,-0.22497374
25.62175,-0.10171078,0.54752101,-0.2264579
25.62275,-0.10033509,0.55008483,-0.22573147
25.62375,-0.098892126,0.55245022,-0.2234096
25.62475,-0.096921877,0.55449746,-0.2196715
25.62575,-0.09421216,0.55611201,-0.21433618
25.62675,-0.090252979,0.55715724,-0.20652727
25.62775,-0.08533763,0.55783222,-0.19588471
25.62875,-0.079438079,0.55827507,-0.18207854
25.62975,-0.07252423,0.5586632,-0.16489578
25.63075,-0.064563224,0.55903553,-0.14425454
25.63175,-0.055573497,0.55959025,-0.12029187
25.63275,-0.045607789,0.56033066,-0.093274639
25.63375,-0.034936542,0.56117705,-0.06364679
25.63475,-0.023634433,0.56240671,-0.032025724
25.63575,-0.011811695,0.56409258,0.00069233197
25.63675,0.00048312106,0.56612832,0.033508747
25.63775,0.013633548,0.56865649,0.066888628
25.63875,0.027608588,0.57157846,0.099264536
25.63975,0.04169407,0.57468387,0.12843954
25.64075,0.055234049,0.57760006,0.15301674
25.64175,0.067152609,0.5800264,0.17177722
25.64275,0.077748697,0.58217708,0.18461453
25.64375,0.087624026,0.58419351,0.19275084
25.64475,0.097413354,0.58610747,0.19748127
25.64575,0.10777057,0.58809624,0.19970408
25.64675,0.11860853,0.59033104,0.19947166
25.64775,0.12956282,0.59281614,0.19705576
25.64875,0.14046734,0.59557378,0.19298726
25.64975,0.15107178,0.59879871,0.18785504
25.65075,0.16106039,0.60223839,0.18221666
25.65175,0.17071277,0.60592245,0.17609924
25.65275,0.17945212,0.60945815,0.1701907
25.65375,0.18678124,0.6124564,0.1652348
25.65475,0.19235474,0.61446187,0.16168094
25.65575,0.1954098,0.61474592,0.16037956
25.65675,0.19638447,0.61346675,0.16094756
25.65775,0.19597524,0.61104513,0.16275062
25.65875,0.19472748,0.60790906,0.16531029
25.65975,0.19285452,0.60429701,0.16830324
25.66075,0.19035609,0.60038778,0.1715586
25.66175,0.1871976,0.59637345,0.17486012
25.66275,0.18289409,0.59234174,0.17806851
25.66375,0.17740181,0.58830775,0.18104133
25.66475,0.17100993,0.58437046,0.18331203
25.66575,0.16409473,0.5806093,0.18443054
25.66675,0.15711417,0.57712892,0.1840646
25.66775,0.15039924,0.5739632,0.18199973
25.66875,0.14422281,0.57120953,0.17815187
25.66975,0.13889472,0.56885846,0.17255836
25.67075,0.13466143,0.5668586,0.16532533
25.67175,0.13168434,0.56520843,0.15664521
25.67275,0.1300757,0.56385975,0.1467623
25.67375,0.12984448,0.56280682,0.13594875
25.67475,0.13091211,0.56202211,0.12447683
25.67575,0.13319977,0.56146074,0.11258871
25.67675,0.13649196,0.5611191,0.10054493
25.67775,0.14054598,0.56098102,0.088566294
25.67875,0.1451302,0.56101304,0.07683306
25.67975,0.15000134,0.56112483,0.065471759
25.68075,0.15494118,0.56128306,0.054594571
25.68175,0.15969032,0.56144716,0.044289598
25.68275,0.16403017,0.56159692,0.034599638
25.68375,0.16785756,0.56167278,0.025570431
25.68475,0.17113212,0.56161395,0.017214352
25.68575,0.17382986,0.56138061,0.0095427625
25.68675,0.17597203,0.56096542,0.0025628287
25.68775,0.17762832,0.56035549,-0.0037337912
25.68875,0.17887608,0.55954031,-0.0093590054
25.68975,0.17980106,0.55849636,-0.014354032
25.69075,0.18048337,0.55722483,-0.018734587
25.69175,0.18099874,0.55573299,-0.022531464
25.69275,0.18145284,0.55405014,-0.025782836
25.69375,0.18191375,0.55219258,-0.02854446
25.69475,0.18243888,0.55018682,-0.030893242
25.69575,0.18307423,0.54806827,-0.032924543
25.69675,0.18383366,0.54584457,-0.034731322
25.69775,0.18474753,0.54354861,-0.036427119
25.69875,0.18580441,0.54116392,-0.038131161
25.69975,0.18699254,0.53868321,-0.039958334
25.70075,0.18830599,0.53611892,-0.042005006
25.70175,0.18971964,0.53345608,-0.044330348
25.70275,0.1912069,0.53069116,-0.046974963
25.70375,0.19276875,0.52780894,-0.049962083
25.70475,0.19438599,0.52480277,-0.053286719
25.70575,0.19604478,0.52166642,-0.056928473
25.70675,0.19775114,0.51836952,-0.060846881
25.70775,0.19948678,0.51489332,-0.064989786
25.70875,0.20125828,0.51127441,-0.069300255
25.70975,0.2030661,0.50747274,-0.073713089
25.71075,0.20490666,0.50346538,-0.078161563
25.71175,0.20678104,0.4992471,-0.082598581
25.71275,0.2086783,0.49482266,-0.086948927
25.71375,0.21057655,0.49020377,-0.091163121
25.71475,0.21247994,0.48536362,-0.095209326
25.71575,0.2143596,0.48025985,-0.099080974
25.71675,0.21620785,0.47489021,-0.10277553
25.71775,0.21802052,0.4692604,-0.10630376
25.71875,0.21979273,0.46333884,-0.10969109
25.71975,0.22150122,0.45711714,-0.11296797
25.72075,0.22318896,0.45059904,-0.1161585
25.72175,0.22482914,0.44378566,-0.11929841
25.72275,0.22643128,0.43667744,-0.12240947
25.72375,0.22797346,0.42927375,-0.12550476
25.72475,0.2294476,0.42159247,-0.12859362
25.72575,0.2308753,0.41364495,-0.13167871
25.72675,0.23226041,0.40545569,-0.13475174
25.72775,0.23358644,0.39700655,-0.1378112
25.72875,0.23484068,0.38832772,-0.14084555
25.72975,0.23603358,0.37941981,-0.14383918
25.73075,0.23717122,0.3702883,-0.14678215
25.73175,0.23825962,0.36093622,-0.14967977
25.73275,0.23929038,0.35136027,-0.15252822
25.73375,0.24026016,0.34155599,-0.15533424
25.73475,0.24119074,0.33152258,-0.15809418
25.73575,0.24208594,0.32125269,-0.16082627
25.73675,0.2429513,0.31073346,-0.16353969
25.73775,0.243815,0.29998718,-0.16623529
25.73875,0.24468802,0.28900042,-0.16891889
25.73975,0.2455745,0.27778063,-0.17161275
25.74075,0.24648201,0.26631899,-0.1743307
25.74175,0.24740936,0.25463343,-0.17707111
25.74275,0.24835797,0.24271961,-0.17985
25.74375,0.2493308,0.23057965,-0.18267419
25.74475,0.25031837,0.21822562,-0.18555249
25.74575,0.2513257,0.20568222,-0.18847345
25.74675,0.25233534,0.19298218,-0.19142648
25.74775,0.25335458,0.18015107,-0.19439621
25.74875,0.25437667,0.16721891,-0.19735748
25.74975,0.25538717,0.15419166,-0.20028267
25.75075,0.25640468,0.14111036,-0.20313775
25.75175,0.25743882,0.12801151,-0.20588774
25.75275,0.25849496,0.11493266,-0.20849178
25.75375,0.25955907,0.10191757,-0.21090524
25.75475,0.26064626,0.089020105,-0.21307885
25.75575,0.2617707,0.076260899,-0.21496946
25.75675,0.26295664,0.063677318,-0.21653852
25.75775,0.26421281,0.05128331,-0.21773202
25.75875,0.26554073,0.039137133,-0.21850213
25.75975,0.26693635,0.027243702,-0.21881037
25.76075,0.26840284,0.015690943,-0.21862458
25.76175,0.26993109,0.0045079339,-0.21790324
25.76275,0.27152518,-0.0063202695,-0.21661281
25.76375,0.27318484,-0.016763844,-0.21472077
25.76475,0.27491133,-0.026814075,-0.21220772
25.76575,0.27670648,-0.036421589,-0.20907356
25.76675,0.27857556,-0.045580091,-0.20531766
25.76775,0.28052417,-0.054239369,-0.20097873
25.76875,0.28254027,-0.062320334,-0.1961073
25.76975,0.2846085,-0.069883809,-0.19075414
25.77075,0.28671548,-0.076901734,-0.18497032
25.77175,0.28888734,-0.083331589,-0.17880931
25.77275,0.29112635,-0.089183586,-0.17234023
25.77375,0.29340317,-0.094465717,-0.16563758
25.77475,0.29574145,-0.099211521,-0.15873201
25.77575,0.29815277,-0.10344361,-0.15171285
25.77675,0.30063013,-0.10713132,-0.14474152
25.77775,0.30317993,-0.11026737,-0.1379969
25.77875,0.30580466,-0.11286808,-0.13161503
25.77975,0.30846642,-0.11503953,-0.12563092
25.78075,0.31114606,-0.11685189,-0.12011409
25.78175,0.31383625,-0.11836075,-0.11514339
25.78275,0.3165431,-0.11962827,-0.11078882
25.78375,0.31923602,-0.12070728,-0.10710484
25.78475,0.3219319,-0.1216398,-0.10415732
25.78575,0.32461216,-0.12248144,-0.10199232
25.78675,0.32724633,-0.12334668,-0.10056506
25.78775,0.32976641,-0.12426777,-0.099876213
25.78875,0.33220791,-0.12534278,-0.099924708
25.78975,0.33452246,-0.12660763,-0.10069129
25.79075,0.33667612,-0.12810889,-0.10214078
25.79175,0.33863557,-0.12989225,-0.10422045
25.79275,0.34037754,-0.13200962,-0.10685776
25.79375,0.34187429,-0.13449946,-0.1099599
25.79475,0.34312339,-0.13737165,-0.11342968
25.79575,0.34413899,-0.1405963,-0.11714267
25.79675,0.34497981,-0.14411675,-0.12095413
25.79775,0.34565713,-0.14791339,-0.12475339
25.79875,0.34614115,-0.15200342,-0.12846624
25.79975,0.34635957,-0.15644523,-0.13201915
25.80075,0.34630034,-0.1612786,-0.13531602
25.80175,0.34593113,-0.16648562,-0.13825646
25.80275,0.34524383,-0.1720563,-0.14072168
25.80375,0.34423695,-0.17796939,-0.14260821
25.80475,0.34292314,-0.18417334,-0.14382702
25.80575,0.34130365,-0.19064432,-0.1442911
25.80675,0.33937493,-0.19732136,-0.14393297
25.80775,0.33715283,-0.20417157,-0.14270294
25.80875,0.33464064,-0.21114169,-0.14056367
25.80975,0.33183126,-0.21819119,-0.13751095
25.81075,0.32874811,-0.2252868,-0.13354375
25.81175,0.32536721,-0.23238995,-0.12874383
25.81275,0.32168425,-0.23946127,-0.12318065
25.81375,0.31769557,-0.24646931,-0.11689209
25.81475,0.31338594,-0.25338029,-0.1100047
25.81575,0.3087226,-0.26017131,-0.10263748
25.81675,0.3037224,-0.26683387,-0.094924152
25.81775,0.2983534,-0.27336546,-0.087022995
25.81875,0.29259016,-0.27975691,-0.079082095
25.81975,0.28642011,-0.28602827,-0.071256667
25.82075,0.27983901,-0.29220084,-0.063701558
25.82175,0.27285251,-0.29829491,-0.05655819
25.82275,0.26545604,-0.30432275,-0.049973026
25.82375,0.25766319,-0.31030107,-0.044072123
25.82475,0.24947295,-0.31623347,-0.038977115
25.82575,0.24091406,-0.32215143,-0.03479524
25.82675,0.23201697,-0.32807654,-0.031616038
25.82775,0.22281677,-0.33401555,-0.029520989
25.82875,0.21337217,-0.3399808,-0.02855683
25.82975,0.2037907,-0.34593428,-0.028768075
25.83075,0.19409953,-0.35189178,-0.030170228
25.83175,0.18436959,-0.35792556,-0.032732191
25.83275,0.17466183,-0.36406672,-0.036371554
25.83375,0.16504777,-0.37027241,-0.04098794
25.83475,0.15561019,-0.3765267,-0.046440658
25.83575,0.14637962,-0.3827949,-0.052559976
25.83675,0.13736541,-0.38907872,-0.0592085
25.83775,0.12846904,-0.39554987,-0.066294667
25.83875,0.11986555,-0.40210948,-0.073315909
25.83975,0.11182192,-0.40844799,-0.079746412
25.84075,0.10414824,-0.41471852,-0.085450797
25.84175,0.096695048,-0.42100165,-0.090172729
25.84275,0.089426081,-0.42728075,-0.093616355
25.84375,0.082435198,-0.43348138,-0.095369488
25.84475,0.075770895,-0.43948351,-0.095068654
25.84575,0.069094742,-0.44545804,-0.0927496
25.84675,0.061918345,-0.45174497,-0.088465405
25.84775,0.054497566,-0.45807747,-0.082007787
25.84875,0.046793597,-0.46439164,-0.073324601
25.84975,0.038737194,-0.4706877,-0.062494419
25.85075,0.030236066,-0.4770232,-0.049705643
25.85175,0.021201798,-0.48345031,-0.035263434
25.85275,0.011673064,-0.48985922,-0.019528514
25.85375,0.0017520424,-0.49609668,-0.0028842653
25.85475,-0.0084229194,-0.50210487,0.01423575
25.85575,-0.018874343,-0.50802362,0.031638361
25.85675,-0.029598339,-0.51403189,0.049030951
25.85775,-0.040229115,-0.51993216,0.065555605
25.85875,-0.050257821,-0.52532509,0.080389218
25.85975,-0.059017042,-0.52941865,0.092279885
25.86075,-0.066018784,-0.53160009,0.10042376
25.86175,-0.071599355,-0.53238269,0.10557813
25.86275,-0.076068056,-0.53226876,0.10859161
25.86375,-0.079494821,-0.53164869,0.11008833
25.86475,-0.082060081,-0.53087048,0.11050072
25.86575,-0.083988372,-0.53030045,0.11012969
25.86675,-0.085160146,-0.52955981,0.10881104
25.86775,-0.085469715,-0.52855181,0.10664631
25.86875,-0.084910939,-0.52721784,0.10378128
25.86975,-0.083385649,-0.52547683,0.10034358
25.87075,-0.080863209,-0.52319721,0.096435986
25.87175,-0.077262411,-0.52028566,0.092110971
25.87275,-0.072529215,-0.51670771,0.087457968
25.87375,-0.066717545,-0.51254107,0.082586289
25.87475,-0.059883126,-0.50778589,0.077616112
25.87575,-0.052116665,-0.50242974,0.072685653
25.87675,-0.043448686,-0.49686578,0.067947384
25.87775,-0.033937598,-0.49097277,0.063554164
25.87875,-0.023857796,-0.48480185,0.059644866
25.87975,-0.013384945,-0.47842543,0.056425906
25.88075,-0.0028452563,-0.47193739,0.054078853
25.88175,0.0076411531,-0.46539047,0.052787008
25.88275,0.017898023,-0.45879319,0.052724726
25.88375,0.027794877,-0.45216772,0.054024518
25.88475,0.037158134,-0.44545585,0.056738226
25.88575,0.045719865,-0.43867637,0.060783617
25.88675,0.053916294,-0.43189985,0.066519738
25.88775,0.061418475,-0.42509772,0.073657969
25.88875,0.067811444,-0.41818697,0.081672769
25.88975,0.072870826,-0.41115806,0.089958063
25.89075,0.076533693,-0.40397496,0.098056238
25.89175,0.078594521,-0.39657791,0.10527789
25.89275,0.079150112,-0.38888119,0.11131999
25.89375,0.078600635,-0.380927,0.11623446
25.89475,0.077405442,-0.37275559,0.12025923
25.89575,0.075979779,-0.36445421,0.12368192
25.89675,0.074584149,-0.35602055,0.12664026
25.89775,0.073312437,-0.34745775,0.12917194
25.89875,0.072230932,-0.33879094,0.13130311
25.89975,0.071448233,-0.33002535,0.13304839
25.90075,0.07099599,-0.32115907,0.13441238
25.90175,0.070796208,-0.31222324,0.13530756
25.90275,0.070817824,-0.30327272,0.13572705
25.90375,0.071092023,-0.29434193,0.13571631
25.90475,0.071604141,-0.2854479,0.13531588
25.90575,0.072342972,-0.27660747,0.13459084
25.90675,0.07328819,-0.26784563,0.13359495
25.90775,0.074426074,-0.25918325,0.13239985
25.90875,0.075753817,-0.25061787,0.13105393
25.90975,0.077262389,-0.24216456,0.12961187
25.91075,0.078924129,-0.23382401,0.12811981
25.91175,0.080721845,-0.22561907,0.12659927
25.91275,0.082632201,-0.21754861,0.12510074
25.91375,0.084621619,-0.20957349,0.12364498
25.91475,0.08663031,-0.20166016,0.12223216
25.91575,0.088631828,-0.19381356,0.12086392
25.91675,0.090609552,-0.186048,0.11953032
25.91775,0.092550592,-0.17839651,0.1182211
25.91875,0.094448336,-0.17087816,0.11693756
25.91975,0.096262055,-0.16350238,0.11567071
25.92075,0.097958576,-0.15624786,0.11440297
25.92175,0.099536998,-0.14913043,0.1131109
25.92275,0.10098549,-0.14218222,0.11177965
25.92375,0.10228055,-0.13540409,0.11040442
25.92475,0.10342287,-0.12880679,0.10897827
25.92575,0.10438388,-0.12239181,0.10747716
25.92675,0.10515246,-0.11617806,0.1058956
25.92775,0.10571505,-0.11014143,0.10423349
25.92875,0.10606515,-0.10427788,0.10248735
25.92975,0.10620835,-0.098594038,0.10063913
25.93075,0.10617751,-0.09307747,0.098699025
25.93175,0.10595035,-0.087710854,0.096655911
25.93275,0.10553213,-0.082495906,0.0945111
25.93375,0.10490442,-0.077430646,0.092274623
25.93475,0.10407915,-0.072503296,0.089946297
25.93575,0.10306638,-0.067721344,0.08753195
25.93675,0.10187428,-0.06306492,0.085052857
25.93775,0.10046711,-0.058516887,0.082530403
25.93875,0.098850999,-0.054008696,0.079981971
25.93975,0.097044842,-0.049576162,0.07741499
25.94075,0.095011931,-0.045240134,0.074831096
25.94175,0.092833541,-0.041013772,0.072225425
25.94275,0.090497889,-0.036875268,0.069632823
25.94375,0.087993608,-0.03286007,0.067053881
25.94475,0.08528705,-0.028795625,0.064500473
25.94575,0.082465899,-0.0247769,0.061981305
25.94675,0.079485818,-0.020774926,0.059501749
25.94775,0.076326896,-0.016758568,0.057059457
25.94875,0.073013349,-0.012712249,0.054677448
25.94975,0.069587527,-0.008731353,0.052362383
25.95075,0.065959039,-0.0047177005,0.05013275
25.95175,0.062102022,-0.0006862163,0.047997095
