"RUU","RUV","RUW","RVV","RVW","RWW","TKE","y_plus","Points:0","Points:1","Points:2"
3.8994e-05,3.714e-06,-1.1155e-06,4.2547e-05,-3.9622e-07,3.7298e-05,5.942e-05,826.96,900,23.442,0
3.9068e-05,3.7321e-06,-1.1171e-06,4.2507e-05,-3.9735e-07,3.7295e-05,5.9435e-05,827.89,900,23.469,0
3.9142e-05,3.7502e-06,-1.1187e-06,4.2468e-05,-3.9847e-07,3.7292e-05,5.9451e-05,828.83,900,23.495,0
3.907e-05,3.7686e-06,-1.1181e-06,4.243e-05,-3.9852e-07,3.7293e-05,5.9396e-05,829.76,900,23.522,0
3.8826e-05,3.7874e-06,-1.115e-06,4.2394e-05,-3.973e-07,3.73e-05,5.926e-05,830.69,900,23.548,0
3.8582e-05,3.8062e-06,-1.1119e-06,4.2358e-05,-3.9608e-07,3.7308e-05,5.9124e-05,831.63,900,23.575,0
3.8339e-05,3.8251e-06,-1.1088e-06,4.2323e-05,-3.9485e-07,3.7315e-05,5.8988e-05,832.56,900,23.601,0
3.8095e-05,3.8439e-06,-1.1056e-06,4.2287e-05,-3.9363e-07,3.7322e-05,5.8852e-05,833.5,900,23.628,0
3.7851e-05,3.8627e-06,-1.1025e-06,4.2252e-05,-3.9241e-07,3.733e-05,5.8716e-05,834.43,900,23.654,0
3.7607e-05,3.8815e-06,-1.0994e-06,4.2216e-05,-3.9119e-07,3.7337e-05,5.858e-05,835.37,900,23.681,0
3.7364e-05,3.9004e-06,-1.0963e-06,4.218e-05,-3.8996e-07,3.7344e-05,5.8444e-05,836.3,900,23.707,0
3.712e-05,3.9192e-06,-1.0931e-06,4.2145e-05,-3.8874e-07,3.7352e-05,5.8308e-05,837.23,900,23.734,0
3.6876e-05,3.938e-06,-1.09e-06,4.2109e-05,-3.8752e-07,3.7359e-05,5.8172e-05,838.17,900,23.76,0
3.6632e-05,3.9568e-06,-1.0869e-06,4.2073e-05,-3.863e-07,3.7366e-05,5.8036e-05,839.1,900,23.787,0
3.6389e-05,3.9757e-06,-1.0838e-06,4.2038e-05,-3.8507e-07,3.7374e-05,5.79e-05,840.04,900,23.813,0
3.6145e-05,3.9945e-06,-1.0806e-06,4.2002e-05,-3.8385e-07,3.7381e-05,5.7764e-05,840.97,900,23.84,0
3.5901e-05,4.0133e-06,-1.0775e-06,4.1966e-05,-3.8263e-07,3.7389e-05,5.7628e-05,841.91,900,23.866,0
3.5988e-05,4.0327e-06,-1.0739e-06,4.1935e-05,-3.8212e-07,3.7401e-05,5.7662e-05,842.84,900,23.892,0
3.6157e-05,4.0522e-06,-1.0701e-06,4.1905e-05,-3.8179e-07,3.7415e-05,5.7738e-05,843.77,900,23.919,0
3.6326e-05,4.0718e-06,-1.0664e-06,4.1875e-05,-3.8145e-07,3.7429e-05,5.7815e-05,844.71,900,23.945,0
3.6495e-05,4.0913e-06,-1.0627e-06,4.1844e-05,-3.8112e-07,3.7443e-05,5.7891e-05,845.64,900,23.972,0
3.6664e-05,4.1108e-06,-1.0589e-06,4.1814e-05,-3.8079e-07,3.7457e-05,5.7968e-05,846.58,900,23.998,0
3.6833e-05,4.1303e-06,-1.0552e-06,4.1784e-05,-3.8046e-07,3.7472e-05,5.8044e-05,847.51,900,24.025,0
3.7002e-05,4.1499e-06,-1.0514e-06,4.1754e-05,-3.8013e-07,3.7486e-05,5.8121e-05,848.45,900,24.051,0
3.7171e-05,4.1694e-06,-1.0477e-06,4.1724e-05,-3.7979e-07,3.75e-05,5.8197e-05,849.38,900,24.078,0
3.734e-05,4.1889e-06,-1.0439e-06,4.1694e-05,-3.7946e-07,3.7514e-05,5.8274e-05,850.31,900,24.104,0
3.7509e-05,4.2084e-06,-1.0402e-06,4.1663e-05,-3.7913e-07,3.7528e-05,5.835e-05,851.25,900,24.131,0
3.7678e-05,4.228e-06,-1.0364e-06,4.1633e-05,-3.788e-07,3.7542e-05,5.8427e-05,852.18,900,24.157,0
3.7847e-05,4.2475e-06,-1.0327e-06,4.1603e-05,-3.7847e-07,3.7556e-05,5.8503e-05,853.12,900,24.184,0
3.8016e-05,4.267e-06,-1.029e-06,4.1573e-05,-3.7813e-07,3.757e-05,5.858e-05,854.05,900,24.21,0
3.818e-05,4.2865e-06,-1.0252e-06,4.1543e-05,-3.7787e-07,3.7584e-05,5.8653e-05,854.99,900,24.237,0
3.8126e-05,4.3044e-06,-1.0212e-06,4.152e-05,-3.8023e-07,3.7597e-05,5.8621e-05,855.92,900,24.263,0
3.8072e-05,4.3224e-06,-1.0171e-06,4.1496e-05,-3.8259e-07,3.7611e-05,5.859e-05,856.85,900,24.29,0
3.8018e-05,4.3403e-06,-1.0131e-06,4.1473e-05,-3.8496e-07,3.7624e-05,5.8558e-05,857.79,900,24.316,0
3.7964e-05,4.3583e-06,-1.009e-06,4.1449e-05,-3.8732e-07,3.7638e-05,5.8526e-05,858.72,900,24.343,0
3.791e-05,4.3762e-06,-1.005e-06,4.1426e-05,-3.8968e-07,3.7651e-05,5.8494e-05,859.66,900,24.369,0
3.7857e-05,4.3942e-06,-1.0009e-06,4.1402e-05,-3.9204e-07,3.7665e-05,5.8462e-05,860.59,900,24.396,0
3.7803e-05,4.4121e-06,-9.9688e-07,4.1379e-05,-3.944e-07,3.7678e-05,5.843e-05,861.53,900,24.422,0
3.7749e-05,4.43e-06,-9.9283e-07,4.1356e-05,-3.9677e-07,3.7692e-05,5.8398e-05,862.46,900,24.449,0
3.7695e-05,4.448e-06,-9.8878e-07,4.1332e-05,-3.9913e-07,3.7705e-05,5.8366e-05,863.39,900,24.475,0
3.7641e-05,4.4659e-06,-9.8474e-07,4.1309e-05,-4.0149e-07,3.7719e-05,5.8334e-05,864.33,900,24.502,0
3.7587e-05,4.4839e-06,-9.8069e-07,4.1285e-05,-4.0385e-07,3.7732e-05,5.8302e-05,865.26,900,24.528,0
3.7534e-05,4.5018e-06,-9.7664e-07,4.1262e-05,-4.0621e-07,3.7745e-05,5.827e-05,866.2,900,24.555,0
3.748e-05,4.5198e-06,-9.726e-07,4.1239e-05,-4.0858e-07,3.7759e-05,5.8239e-05,867.13,900,24.581,0
3.7431e-05,4.5377e-06,-9.6838e-07,4.1216e-05,-4.111e-07,3.7772e-05,5.8209e-05,868.07,900,24.608,0
3.7413e-05,4.5555e-06,-9.6305e-07,4.1199e-05,-4.1467e-07,3.778e-05,5.8196e-05,869,900,24.634,0
3.7395e-05,4.5734e-06,-9.5773e-07,4.1182e-05,-4.1825e-07,3.7788e-05,5.8183e-05,869.93,900,24.661,0
3.7377e-05,4.5912e-06,-9.524e-07,4.1165e-05,-4.2182e-07,3.7796e-05,5.8169e-05,870.87,900,24.687,0
3.736e-05,4.609e-06,-9.4707e-07,4.1148e-05,-4.254e-07,3.7805e-05,5.8156e-05,871.8,900,24.713,0
3.7342e-05,4.6269e-06,-9.4175e-07,4.1131e-05,-4.2897e-07,3.7813e-05,5.8143e-05,872.74,900,24.74,0
3.7324e-05,4.6447e-06,-9.3642e-07,4.1114e-05,-4.3254e-07,3.7821e-05,5.813e-05,873.67,900,24.766,0
3.7306e-05,4.6626e-06,-9.3109e-07,4.1097e-05,-4.3612e-07,3.783e-05,5.8117e-05,874.61,900,24.793,0
3.7289e-05,4.6804e-06,-9.2577e-07,4.108e-05,-4.3969e-07,3.7838e-05,5.8103e-05,875.54,900,24.819,0
3.7271e-05,4.6982e-06,-9.2044e-07,4.1063e-05,-4.4326e-07,3.7846e-05,5.809e-05,876.47,900,24.846,0
3.7253e-05,4.7161e-06,-9.1511e-07,4.1046e-05,-4.4684e-07,3.7854e-05,5.8077e-05,877.41,900,24.872,0
3.7235e-05,4.7339e-06,-9.0979e-07,4.1029e-05,-4.5041e-07,3.7863e-05,5.8064e-05,878.34,900,24.899,0
3.7218e-05,4.7517e-06,-9.0446e-07,4.1013e-05,-4.5399e-07,3.7871e-05,5.805e-05,879.28,900,24.925,0
3.72e-05,4.7696e-06,-8.9913e-07,4.0996e-05,-4.5756e-07,3.7879e-05,5.8037e-05,880.21,900,24.952,0
3.7189e-05,4.7874e-06,-8.9357e-07,4.0979e-05,-4.6087e-07,3.7887e-05,5.8027e-05,881.15,900,24.978,0
3.7224e-05,4.8048e-06,-8.8637e-07,4.0967e-05,-4.6235e-07,3.7891e-05,5.8041e-05,882.08,900,25.005,0
3.726e-05,4.8222e-06,-8.7917e-07,4.0955e-05,-4.6383e-07,3.7895e-05,5.8055e-05,883.01,900,25.031,0
3.7295e-05,4.8396e-06,-8.7197e-07,4.0942e-05,-4.6531e-07,3.7899e-05,5.8068e-05,883.95,900,25.058,0
3.7331e-05,4.857e-06,-8.6477e-07,4.093e-05,-4.6679e-07,3.7904e-05,5.8082e-05,884.88,900,25.084,0
3.7366e-05,4.8744e-06,-8.5757e-07,4.0918e-05,-4.6826e-07,3.7908e-05,5.8096e-05,885.82,900,25.111,0
3.7401e-05,4.8919e-06,-8.5037e-07,4.0905e-05,-4.6974e-07,3.7912e-05,5.8109e-05,886.75,900,25.137,0
3.7437e-05,4.9093e-06,-8.4317e-07,4.0893e-05,-4.7122e-07,3.7916e-05,5.8123e-05,887.69,900,25.164,0
3.7472e-05,4.9267e-06,-8.3597e-07,4.088e-05,-4.727e-07,3.792e-05,5.8137e-05,888.62,900,25.19,0
3.7508e-05,4.9441e-06,-8.2877e-07,4.0868e-05,-4.7418e-07,3.7924e-05,5.815e-05,889.55,900,25.217,0
3.7543e-05,4.9615e-06,-8.2157e-07,4.0856e-05,-4.7566e-07,3.7929e-05,5.8164e-05,890.49,900,25.243,0
3.7579e-05,4.979e-06,-8.1437e-07,4.0843e-05,-4.7714e-07,3.7933e-05,5.8177e-05,891.42,900,25.27,0
3.7614e-05,4.9964e-06,-8.0717e-07,4.0831e-05,-4.7862e-07,3.7937e-05,5.8191e-05,892.36,900,25.296,0
3.765e-05,5.0138e-06,-7.9997e-07,4.0819e-05,-4.801e-07,3.7941e-05,5.8205e-05,893.29,900,25.323,0
3.7683e-05,5.0312e-06,-7.9276e-07,4.0806e-05,-4.8155e-07,3.7945e-05,5.8218e-05,894.23,900,25.349,0
3.7545e-05,5.0495e-06,-7.844e-07,4.0796e-05,-4.792e-07,3.7948e-05,5.8145e-05,895.16,900,25.376,0
3.7407e-05,5.0677e-06,-7.7604e-07,4.0786e-05,-4.7686e-07,3.795e-05,5.8072e-05,896.09,900,25.402,0
3.7269e-05,5.086e-06,-7.6769e-07,4.0776e-05,-4.7451e-07,3.7953e-05,5.7999e-05,897.03,900,25.429,0
3.7131e-05,5.1043e-06,-7.5933e-07,4.0766e-05,-4.7216e-07,3.7955e-05,5.7926e-05,897.96,900,25.455,0
3.6993e-05,5.1225e-06,-7.5097e-07,4.0756e-05,-4.6982e-07,3.7958e-05,5.7853e-05,898.9,900,25.482,0
3.6855e-05,5.1408e-06,-7.4261e-07,4.0746e-05,-4.6747e-07,3.796e-05,5.7781e-05,899.83,900,25.508,0
3.6717e-05,5.1591e-06,-7.3426e-07,4.0736e-05,-4.6512e-07,3.7962e-05,5.7708e-05,900.76,900,25.535,0
3.658e-05,5.1773e-06,-7.259e-07,4.0725e-05,-4.6278e-07,3.7965e-05,5.7635e-05,901.7,900,25.561,0
3.6442e-05,5.1956e-06,-7.1754e-07,4.0715e-05,-4.6043e-07,3.7967e-05,5.7562e-05,902.63,900,25.587,0
3.6304e-05,5.2139e-06,-7.0918e-07,4.0705e-05,-4.5809e-07,3.797e-05,5.7489e-05,903.57,900,25.614,0
3.6166e-05,5.2321e-06,-7.0082e-07,4.0695e-05,-4.5574e-07,3.7972e-05,5.7416e-05,904.5,900,25.64,0
3.6028e-05,5.2504e-06,-6.9247e-07,4.0685e-05,-4.5339e-07,3.7975e-05,5.7344e-05,905.44,900,25.667,0
3.589e-05,5.2687e-06,-6.8411e-07,4.0675e-05,-4.5105e-07,3.7977e-05,5.7271e-05,906.37,900,25.693,0
3.5752e-05,5.2869e-06,-6.7575e-07,4.0665e-05,-4.487e-07,3.798e-05,5.7198e-05,907.3,900,25.72,0
3.575e-05,5.3055e-06,-6.6813e-07,4.0655e-05,-4.4476e-07,3.798e-05,5.7193e-05,908.24,900,25.746,0
3.5787e-05,5.3241e-06,-6.6072e-07,4.0645e-05,-4.4036e-07,3.798e-05,5.7206e-05,909.17,900,25.773,0
3.5825e-05,5.3427e-06,-6.5331e-07,4.0635e-05,-4.3597e-07,3.798e-05,5.722e-05,910.11,900,25.799,0
3.5862e-05,5.3613e-06,-6.459e-07,4.0624e-05,-4.3157e-07,3.7981e-05,5.7233e-05,911.04,900,25.826,0
3.5899e-05,5.3799e-06,-6.3848e-07,4.0614e-05,-4.2718e-07,3.7981e-05,5.7247e-05,911.98,900,25.852,0
3.5936e-05,5.3986e-06,-6.3107e-07,4.0604e-05,-4.2278e-07,3.7981e-05,5.7261e-05,912.91,900,25.879,0
3.5973e-05,5.4172e-06,-6.2366e-07,4.0594e-05,-4.1839e-07,3.7981e-05,5.7274e-05,913.84,900,25.905,0
3.601e-05,5.4358e-06,-6.1625e-07,4.0584e-05,-4.1399e-07,3.7981e-05,5.7288e-05,914.78,900,25.932,0
3.6047e-05,5.4544e-06,-6.0884e-07,4.0574e-05,-4.096e-07,3.7981e-05,5.7301e-05,915.71,900,25.958,0
3.6085e-05,5.4731e-06,-6.0142e-07,4.0564e-05,-4.0521e-07,3.7981e-05,5.7315e-05,916.65,900,25.985,0
3.6122e-05,5.4917e-06,-5.9401e-07,4.0554e-05,-4.0081e-07,3.7981e-05,5.7329e-05,917.58,900,26.011,0
3.6159e-05,5.5103e-06,-5.866e-07,4.0544e-05,-3.9642e-07,3.7982e-05,5.7342e-05,918.52,900,26.038,0
3.6196e-05,5.5289e-06,-5.7919e-07,4.0534e-05,-3.9202e-07,3.7982e-05,5.7356e-05,919.45,900,26.064,0
3.6233e-05,5.5476e-06,-5.7178e-07,4.0524e-05,-3.8763e-07,3.7982e-05,5.7369e-05,920.38,900,26.091,0
3.6305e-05,5.5662e-06,-5.6594e-07,4.0513e-05,-3.8365e-07,3.798e-05,5.7399e-05,921.32,900,26.117,0
3.6419e-05,5.5848e-06,-5.6209e-07,4.0502e-05,-3.802e-07,3.7975e-05,5.7448e-05,922.25,900,26.144,0
3.6534e-05,5.6035e-06,-5.5824e-07,4.049e-05,-3.7674e-07,3.797e-05,5.7497e-05,923.19,900,26.17,0
3.6648e-05,5.6221e-06,-5.5439e-07,4.0479e-05,-3.7329e-07,3.7965e-05,5.7546e-05,924.12,900,26.197,0
3.6763e-05,5.6408e-06,-5.5053e-07,4.0467e-05,-3.6983e-07,3.796e-05,5.7595e-05,925.06,900,26.223,0
3.6878e-05,5.6594e-06,-5.4668e-07,4.0456e-05,-3.6638e-07,3.7955e-05,5.7644e-05,925.99,900,26.25,0
3.6992e-05,5.678e-06,-5.4283e-07,4.0445e-05,-3.6293e-07,3.795e-05,5.7694e-05,926.92,900,26.276,0
3.7107e-05,5.6967e-06,-5.3898e-07,4.0433e-05,-3.5947e-07,3.7946e-05,5.7743e-05,927.86,900,26.303,0
3.7221e-05,5.7153e-06,-5.3512e-07,4.0422e-05,-3.5602e-07,3.7941e-05,5.7792e-05,928.79,900,26.329,0
3.7336e-05,5.734e-06,-5.3127e-07,4.041e-05,-3.5256e-07,3.7936e-05,5.7841e-05,929.73,900,26.356,0
3.7451e-05,5.7526e-06,-5.2742e-07,4.0399e-05,-3.4911e-07,3.7931e-05,5.789e-05,930.66,900,26.382,0
3.7565e-05,5.7712e-06,-5.2357e-07,4.0387e-05,-3.4566e-07,3.7926e-05,5.7939e-05,931.6,900,26.408,0
3.768e-05,5.7899e-06,-5.1971e-07,4.0376e-05,-3.422e-07,3.7921e-05,5.7988e-05,932.53,900,26.435,0
3.7794e-05,5.8085e-06,-5.1586e-07,4.0365e-05,-3.3875e-07,3.7916e-05,5.8037e-05,933.46,900,26.461,0
nan,nan,nan,nan,nan,nan,nan,nan,900,26.488,0
